Score, FavCount, ViewCount, FATs, PoliteTitle, PoliteBody
4, 0, 1444, 568.387, 0.388939118161, 0.914634469143
3, 0, 1579, 1064.28, 0.269566298974, 0.905630270472
8, 5, 5696, 149.243, 0.3539696147, 0.730153723072
7, 1, 1899, 986.203, 0.480872787102, 0.718772824185
8, 2, 579, 1257.22, 0.311232032231, 0.882493739764
12, 0, 3794, 2632.703, 0.28491777396, 0.891632934918
25, 5, 34014, 237.993, 0.548835214996, 0.858396025277
2, 0, 1499, 2396.66, 0.344538481729, 0.799569068981
27, 4, 2733, 221.27, 0.356616535864, 0.710703672638
14, 6, 4646, 522.523, 0.328808369715, 0.831540436197
30, 22, 10418, 573.113, 0.365395872922, 0.855260632269
12, 12, 5033, 119.34, 0.280844048684, 0.725412509318
3, 1, 1233, 64.584, 0.269542808884, 0.722024186406
2, 0, 407, 763.216, 0.359130807994, 0.885197962303
11, 4, 5841, 321.25, 0.322095249312, 0.678668932133
14, 10, 4820, 986.31, 0.16301849243, 0.839015615864
15, 7, 7470, 98.81, 0.385846408971, 0.669360575037
11, 11, 4862, 4953.187, 0.317306594838, 0.744799833714
35, 17, 16800, 1473.45, 0.392126208764, 0.866186999815
63, 17, 3595, 623.874, 0.283395991922, 0.901280082697
26, 5, 19875, 240.32, 0.28879167239, 0.958446577371
9, 1, 4084, 664.294, 0.736998121072, 0.736853007474
18, 6, 4707, 668.054, 0.373010943451, 0.995399970462
0, 0, 656, 418.594, 0.0982509690488, 0.902711690607
2, 2, 8955, 88.404, 0.33036357686, 0.886472444923
7, 2, 600, 36497.544, 0.351458552533, 0.777690782187
3, 0, 3651, 1023.344, 0.34134850887, 0.743703136864
20, 2, 4536, 72.494, 0.473808659112, 0.891834092265
11, 6, 16429, 138.17, 0.30681352693, 0.692901898106
54, 33, 49368, 264.933, 0.304240876707, 0.894191304956
17, 2, 4909, 605.81, 0.259015016285, 0.984508811844
117, 46, 72683, 694.167, 0.282058101311, 0.925416612703
9, 1, 3251, 786.333, 0.189191319069, 0.93734036438
2, 0, 418, 943.987, 0.248445759428, 0.842004472199
11, 6, 2897, 156.077, 0.30681352693, 0.769037514226
5, 2, 1678, 155.83, 0.363684467112, 0.987633574565
0, 0, 136, 55330.457, 0.358186561233, 0.915145705708
35, 22, 4100, 533.423, 0.30681352693, 0.938750819346
2, 1, 3820, 1158.88, 0.30681352693, 0.900318187088
16, 0, 6836, 487.11, 0.228882296856, 0.790946315242
0, 0, 143, 34880.18, 0.365395872922, 0.778174783611
3, 1, 633, 127.11, 0.346918856529, 0.801205517381
14, 7, 8848, 181.724, 0.305420869277, 0.941425687844
298, 130, 109083, 189.323, 0.411027092917, 0.666408858221
8, 2, 7844, 191.24, 0.23745781977, 0.814017960317
1, 0, 1076, 230.05, 0.569933018408, 0.846498812438
6, 0, 1244, 126.78, 0.364444191233, 0.882883945309
3, 0, 1468, 804.993, 0.285671531147, 0.930330799995
0, 0, 2506, 4635.277, 0.213498836623, 0.674411858738
111, 35, 60145, 279.084, 0.198883585997, 0.907738424282
5, 1, 536, 2680.97, 0.212934920157, 0.795671697256
84, 29, 57591, 120.777, 0.573041918853, 0.870814829981
4, 0, 2680, 226.56, 0.338464562947, 0.942127965648
3, 0, 1672, 462.247, 0.342266105412, 0.936899975762
0, 0, 1273, 199.963, 0.33058663031, 0.897534979506
3, 1, 8419, 166.36, 0.103596517382, 0.687050572905
6, 1, 1554, 195.267, 0.340877973031, 0.946455363948
9, 5, 3723, 733.5, 0.246571869213, 0.958010139913
2, 1, 20547, 585.206, 0.318160388361, 0.844308306469
1, 3, 3104, 744.857, 0.337921713782, 0.745798171788
1, 0, 3490, 1425.566, 0.379740967589, 0.925215548877
0, 0, 455, 5523.823, 0.30681352693, 0.96984295726
14, 4, 16244, 537.97, 0.265967711188, 0.97975574218
35, 10, 7944, 769.727, 0.392802103335, 0.753514637338
1, 0, 263, 399.067, 0.384738934639, 0.876833054161
8, 8, 2282, 1049.56, 0.345706132003, 0.671850150244
5, 3, 2723, 808.57, 0.0982162404906, 0.778913291433
65, 16, 21948, 251.253, 0.239476578256, 0.754368846782
1, 0, 1236, 113.49, 0.406700318814, 0.753565909537
0, 1, 4580, 1430.67, 0.323182078836, 0.823305131367
0, 1, 670, 2000.243, 0.311804435618, 0.681689588915
1, 0, 153, 935.66, 0.329224058688, 0.825902423819
0, 0, 1214, 427.27, 0.283813199564, 0.921777714163
11, 8, 2326, 8690.237, 0.334269015513, 0.903455256211
3, 3, 1660, 610.697, 0.352302792414, 0.872690921543
9, 0, 2495, 1009.89, 0.267396710495, 0.922067355497
1, 0, 485, 438.27, 0.343219279605, 0.761723623983
8, 4, 10015, 3391.353, 0.248807133106, 0.757524422637
76, 30, 128297, 134.426, 0.334853230357, 0.684781052422
5, 3, 6243, 22572.157, 0.358186561233, 0.948991092394
4, 1, 540, 860.376, 0.334853230357, 0.979016191259
0, 0, 239, 1162.973, 0.377501338661, 0.991485926575
3, 2, 2492, 2980977.003, 0.162001284481, 0.903930714705
14, 14, 16909, 142.116, 0.271898170204, 0.76219724895
0, 0, 828, 2277.146, 0.201193943353, 0.93161389091
17, 1, 23742, 312.423, 0.342609952327, 0.807090218571
16, 5, 8884, 424.98, 0.304240876707, 0.699588035978
39, 31, 20712, 1725.167, 0.255163900154, 0.839498883772
3, 1, 19486, 1501.044, 0.219283074121, 0.828060100522
10, 9, 8487, 220.18, 0.295399310972, 0.898496280342
21, 11, 12684, 405.463, 0.304240876707, 0.968666250865
2, 1, 2390, 536.24, 0.392753620386, 0.667386645423
18, 13, 15134, 735.324, 0.226382175676, 0.883601202644
5, 1, 1544, 951.84, 0.303340067665, 0.919230942405
19, 10, 24163, 472.964, 0.233829721603, 0.761346697543
2, 1, 1315, 536.863, 0.30505497176, 0.846861921848
0, 1, 695, 2240.563, 0.427807834896, 0.773477155014
9, 2, 1011, 119.277, 0.290379702679, 0.724700131319
23, 25, 5180, 1210.757, 0.237612899575, 0.924102727394
37, 23, 23949, 133.707, 0.374100486025, 0.904973847782
37, 14, 4846, 3417.45, 0.114830584643, 0.816318777488
43, 24, 4755, 471.543, 0.367523366893, 0.923634439246
-2, 0, 1370, 295.31, 0.47140128132, 0.737703106827
8, 1, 802, 177.467, 0.181767372717, 0.684791702133
32, 26, 12586, 189.603, 0.402354657026, 0.967643307177
2, 0, 203, 347.24, 0.460104331703, 0.936565647865
336, 116, 353612, 299.164, 0.269475260644, 0.999983679548
4, 3, 5633, 562.9, 0.304240876707, 0.842659534863
0, 0, 121, 1538.403, 0.345416222363, 0.823546119822
32, 2, 17816, 596.394, 0.5, 0.840812224329
2, 0, 495, 23044.996, 0.207023847678, 0.980408303247
46, 36, 24398, 2161.346, 0.36559942022, 0.995297619882
1, 0, 708, -1, 0.30681352693, 0.974724528484
18, 3, 16178, 530.23, 0.33036357686, 0.838544209928
16, 4, 37741, 296.637, 0.332669549643, 0.678187807463
31, 5, 43696, 1359.05, 0.398210506762, 0.811607263038
22, 8, 7418, 416.46, 0.351948659865, 0.863368538892
46, 26, 24968, 4443.843, 0.309390337607, 0.828961571138
1, 0, 737, 761.614, 0.313780015616, 0.908259318328
3, 0, 1267, 512.294, 0.299491367742, 0.740044256306
16, 14, 24127, 98.186, 0.228996919349, 0.839262313895
6, 1, 3210, 3069.584, 0.605679781822, 0.855060269735
1, 1, 2255, 762.11, 0.365395872922, 0.802452301102
4, 0, 2751, 307.667, 0.360714975254, 0.780338020853
8, 1, 1144, 1220.444, 0.582224090032, 0.773229410867
1, 0, 10078, 785.043, 0.330639269412, 0.975264358446
0, 0, 837, 106.673, 0.332580422263, 0.835151686329
2, 2, 725, 355.743, 0.376216146142, 0.930901318185
4, 2, 2770, 2759.687, 0.28417211431, 0.862668131023
10, 5, 12451, 273.58, 0.234377296696, 0.815277105376
5, 2, 841, 425.15, 0.303082418975, 0.88002268515
15, 2, 17879, 176.357, 0.308185849419, 0.971944264314
0, 0, 614, 330.143, 0.304240876707, 0.703934973282
9, 4, 3073, 199.027, 0.336253118356, 0.795219675732
96, 21, 26489, 1119.213, 0.526930413929, 0.681731946137
3, 0, 585, 412.09, 0.36521758814, 0.809305765441
85, 51, 24222, 1850.204, 0.34516411253, 0.973249264581
16, 6, 5630, 1814.264, 0.263768526413, 0.999997023496
1, 0, 994, 3898.183, 0.5, 0.705148578492
2, 0, 4731, 4224.57, 0.30681352693, 0.978950115963
3, 1, 1176, 3089160.74, 0.39395319314, 0.77524474289
2, 0, 1765, 6752.333, 0.218226640389, 0.900605025419
7, 1, 10006, 3492.766, 0.318059450372, 0.881305941756
1, 1, 2498, 382.92, 0.349214438031, 0.92950074122
16, 14, 8998, 989.36, 0.36000656871, 0.842601190179
4, 3, 14447, 427.63, 0.116474012377, 0.804096450542
39, 36, 10342, 10647.317, 0.342621468372, 0.964484246052
3, 5, 664, 8830.843, 0.339842009039, 0.995903714619
5, 2, 575, 912.264, 0.538476452358, 0.798951308035
2, 0, 383, 2794.337, 0.483970390303, 0.930099347344
24, 10, 7106, 134.613, 0.205499101296, 0.853892843325
4, 2, 14190, 408.503, 0.464807584149, 0.86406464731
64, 30, 198498, 625.406, 0.33912151667, 0.909089719135
0, 0, 1125, 973.54, 0.369653237029, 0.908204463461
12, 6, 7664, 224.534, 0.347953631442, 0.929888980884
95, 25, 76756, 637.56, 0.411413578595, 0.954252788992
11, 1, 5128, 2703.513, 0.30681352693, 0.907764048524
21, 12, 21757, 2593.19, 0.31111653003, 0.892412131102
1, 0, 1919, 215.934, 0.166891132909, 0.735264658681
1, 0, 2820, 166.357, 0.311862536534, 0.821352022025
8, 4, 3304, 4175.974, 0.568794267814, 0.905766740063
15, 3, 9791, 372.233, 0.493669286658, 0.901126534392
0, 0, 3103, 291.537, 0.396411430215, 0.842310031023
9, 1, 2140, 410.956, 0.30681352693, 0.809719108978
7, 5, 7567, 3922.63, 0.35431390015, 0.957633646935
2, 0, 4671, 176.173, 0.336882707134, 0.906563012412
39, 36, 17272, 250.957, 0.263361912999, 0.90261246009
785, 284, 280242, 1081.383, 0.333091054947, 0.971651603764
8, 1, 1581, 180.774, 0.287090131644, 0.849922468513
7, 1, 5021, 146.313, 0.290973574643, 0.773581175658
5, 2, 880, 304.034, 0.469001510514, 0.970323127772
0, 0, 1302, 15392.23, 0.42820452907, 0.782102319848
6, 2, 2550, 241.087, 0.266079486115, 0.906259820917
0, 0, 529, 323.593, 0.304227800371, 0.963358124957
3, 1, 2036, 110.026, 0.378963336869, 0.781613580225
4, 3, 4398, 2228.803, 0.372881446133, 0.888231106853
25, 3, 9092, 309.96, 0.424735465248, 0.777872109722
16, 11, 3352, 373.95, 0.381063576431, 0.90013798126
4, 1, 14869, 182.524, 0.330893802761, 0.805413786964
13, 5, 738, 1393.696, 0.353074870825, 0.999999980814
5, 2, 3929, 3213.744, 0.378346829839, 0.991779302616
435, 264, 233133, 585.006, 0.337037481319, 0.687216359542
3, 0, 7617, 404.243, 0.304240876707, 0.806003876205
2, 0, 1053, 20200.43, 0.25741281947, 0.750136768792
2, 1, 2450, 728.54, 0.39634494018, 0.804430109635
88, 46, 34208, 338.85, 0.090080734955, 0.807628343408
0, 0, 3436, 1239.473, 0.357773153741, 0.990162345745
21, 4, 12088, 2177.9, 0.383387886037, 0.739003550291
10, 4, 14008, 125.91, 0.32071511404, 0.678643152137
10, 1, 2601, 2950.323, 0.28065809849, 0.975070894023
81, 30, 26263, 933.9, 0.41275161083, 0.887430395657
3, 2, 1458, 604.66, 0.21669663279, 0.881979265848
27, 5, 9242, 525.757, 0.31449387963, 0.850740116093
15, 6, 38781, 446.897, 0.304668200742, 0.801877295486
8, 1, 3456, 55577.35, 0.302113514584, 0.701702127231
5, 3, 2323, 5931.907, 0.573270740183, 0.976218686799
3, 3, 2491, 910.03, 0.340992942266, 0.967030591621
0, 2, 487, 1187.276, 0.408294288889, 0.846307519182
4, 1, 7097, 375.417, 0.405338565406, 0.837358361175
0, 1, 847, 7201.206, 0.315136762658, 0.680519433573
1, 0, 3733, 346.01, 0.27189258983, 0.824129083528
0, 0, 1402, 10241.544, 0.28607065778, 0.94333945216
234, 106, 29728, 260.567, 0.0756321004416, 0.763446911288
2, 0, 1122, 679.9, 0.252581436239, 0.95425160776
13, 4, 21413, 315.446, 0.304240876707, 0.85840947313
10, 5, 7807, 1209.037, 0.347226021287, 0.89807755145
2, 0, 534, 265.514, 0.365395872922, 0.752734550603
2, 0, 2053, 595.08, 0.406921075421, 0.819185132257
9, 3, 8087, 602253.3, 0.29056540858, 0.876177200474
4, 1, 3826, 114.507, 0.334827648462, 0.748294806169
0, 0, 1335, 54589.774, 0.343438411209, 0.901576307719
1, 0, 1569, 2011929.737, 0.248909639369, 0.8129345787
31, 16, 18827, 2324.944, 0.408816153002, 0.955607642442
7, 1, 2467, 679.713, 0.321124039816, 0.956048671231
1, 0, 900, 667.716, 0.30681352693, 0.784786667142
59, 32, 21905, 762.436, 0.280844048684, 0.94457957092
6, 5, 11593, 441.997, 0.30681352693, 0.806436445862
3, 1, 388, 600.073, 0.293837834362, 0.902240038642
4, 2, 6413, 703.003, 0.411153466833, 0.95653180749
0, 0, 1842, 215.687, 0.30681352693, 0.772760671514
1, 0, 447, 2161.876, 0.304240876707, 0.949377327329
4, 1, 1678, 17729.95, 0.373781834858, 0.972948437331
1, 1, 1649, 66015.653, 0.333485740974, 0.956830286268
1, 1, 1334, 2882.57, 0.304240876707, 0.873979025548
0, 0, 753, 4960.177, 0.320628560947, 0.960819386642
2, 1, 961, 1528.573, 0.302344929964, 0.680278289783
1, 1, 1635, 345.9, 0.37226500387, 0.873986029722
4, 0, 1624, 214.703, 0.320295082893, 0.793011287678
1, 0, 546, 954.96, 0.373063194226, 0.871244848472
22, 3, 13384, 570.883, 0.246981377588, 0.98754175267
2, 2, 1203, 1010.323, 0.33036357686, 0.84869665859
23, 7, 10668, 507.27, 0.213536293514, 0.897237614487
127, 40, 13920, 199.65, 0.357314697105, 0.916806668941
10, 6, 29992, 25912.687, 0.320348659169, 0.672686304847
4, 1, 4999, 776.853, 0.365395872922, 0.867835379997
0, 0, 329, 2067.374, 0.390803556765, 0.974387431356
7, 2, 825, 258.884, 0.211387934706, 0.895139263619
0, 0, 1455, 3942.38, 0.434577775221, 0.865625143312
1, 2, 4027, 972.353, 0.305978081756, 0.986381779928
1, 2, 846, 889.05, 0.526348207591, 0.914618205227
9, 4, 2900, 1756.027, 0.289448005305, 0.800769068328
1, 0, 922, 13164.12, 0.30681352693, 0.981153468758
1, 2, 554, 3503.88, 0.338464562947, 0.844747284054
2, 1, 495, 14209.703, 0.265532003924, 0.785630250653
29, 17, 6776, 2617.983, 0.311455457269, 0.97494220689
4, 2, 4877, 256715.54, 0.357314697105, 0.985984547795
11, 4, 9086, 1009.42, 0.291076079941, 0.987755143536
5, 0, 10199, 1724.404, 0.18123728779, 0.806217671315
8, 5, 6676, 1915.584, 0.379738712432, 0.926451541803
12, 7, 4101, 284.887, 0.346778941702, 0.931635233734
6, 1, 774, 1646347.027, 0.390496995728, 0.870584196622
1, 0, 271, 316.387, 0.286057807672, 0.757991545846
0, 0, 368, 43995.23, 0.274478879081, 0.778410190392
6, 6, 10509, 1068.793, 0.440792996842, 0.823595722643
-1, 0, 1570, 1693619.98, 0.31856933178, 0.756490014332
104, 37, 29125, 48.36, 0.30566176868, 0.683968984866
60, 13, 19613, 211.49, 0.295437065905, 0.904443242406
12, 3, 4104, 107.783, 0.475499670144, 0.729037752711
1, 0, 275, 500.934, 0.705189241412, 0.697193383627
16, 7, 8363, 473.464, 0.474932412474, 0.879926448532
6, 1, 4730, 18866.433, 0.291346508201, 0.843259092896
3, 1, 9186, 692.053, 0.464971945332, 0.953686321221
3, 0, 2000, 33622.427, 0.245843654496, 0.974571208458
3, 3, 1441, 6248.837, 0.365726043478, 0.95078137883
25, 13, 16648, 1345.18, 0.463290650379, 0.900587428329
2, 0, 680, 678.59, 0.341867997588, 0.933281788003
1, 0, 1087, 197.513, 0.389799771531, 0.714953975754
11, 15, 1191, 214.16, 0.412229568765, 0.887042480161
1, 0, 667, 1049.84, 0.319105481772, 0.969009680084
1, 1, 680, 8485.69, 0.191536325733, 0.956096549341
3, 0, 6614, 836.76, 0.379157181626, 0.991191970571
7, 3, 2969, 39625.453, 0.327452055163, 0.95024824444
0, 0, 521, 20724.546, 0.475261978603, 0.961469128886
7, 6, 7357, 221.676, 0.386965446933, 0.916306943895
14, 11, 100662, 117.593, 0.479099277176, 0.769440925281
15, 3, 6089, 2026.094, 0.383745258305, 0.968733589902
0, 0, 2932, 3025.81, 0.30681352693, 0.801028023059
3, 1, 899, 285.734, 0.29736410378, 0.904614229732
2, 0, 318, 338.96, 0.286307722964, 0.981882464143
1, 0, 1769, 330.44, 0.344168775192, 0.719946280553
142, 35, 56307, 61.357, 0.524866463316, 0.769367525349
-2, 0, 3016, 484.913, 0.298125804793, 0.973441523909
11, 4, 1861, 397.24, 0.305079554414, 0.876256548937
16, 13, 42608, 466.21, 0.449828495594, 0.714575738821
7, 8, 2254, 278.71, 0.357077216673, 0.980470657396
1, 2, 1155, 13603.21, 0.332574260555, 0.863094823886
0, 0, 176, 258.837, 0.363280972025, 0.735613853384
1, 0, 379, 434.667, 0.331115688473, 0.715435780085
80, 18, 20417, 104868.367, 0.203526556748, 0.841909006016
2, 0, 353, 1077.98, 0.417868466614, 0.992045988495
5, 2, 2677, 561.79, 0.33854159361, 0.904483750869
5, 2, 2597, 318.553, 0.292379314657, 0.808213966469
3, 1, 534, 413.763, 0.348748248305, 0.978949286843
35, 17, 34205, 161.836, 0.382673078822, 0.898937136821
129, 31, 53359, 131.884, 0.186949286663, 0.895637792631
23, 10, 8903, 1088.123, 0.29511414432, 0.670477912217
0, 1, 4346, 248.93, 0.203526556748, 0.881912079703
4, 0, 909, 2219.066, 0.282131806382, 0.979969316741
2, 0, 2990, 13568.92, 0.354265676879, 0.972678407923
15, 7, 1750, 737.464, 0.285386907229, 0.984555936928
110, 33, 63801, 107.19, 0.328605623863, 0.85289591005
5, 0, 581, -1, 0.33036357686, 0.767718667004
9, 5, 2656, 1822.417, 0.180216408417, 0.999999568071
44, 24, 9252, 1447.567, 0.30681352693, 0.853640127059
7, 4, 1142, 3559.957, 0.427166681215, 0.892990429963
1, 0, 2040, 1468.453, 0.222755719145, 0.797713612111
8, 3, 4277, 20195.31, 0.365395872922, 0.814723365912
28, 14, 21359, 1262.764, 0.242033479289, 0.890117059155
1, 1, 1003, 42408.153, 0.422178469525, 0.92076574347
1, 0, 443, 277.65, 0.27840170003, 0.799214340395
67, 9, 85440, 5629.89, 0.22970351529, 0.816508505413
2, 3, 5047, 356.744, 0.308703997259, 0.813885533944
7, 3, 4002, 314.857, 0.39490232563, 0.81550926284
0, 0, 1541, 1091.167, 0.33036357686, 0.890855715998
3, 1, 1478, 2549.853, 0.331504946214, 0.806655040364
10, 4, 6850, 776.526, 0.295560257951, 0.826612249111
1, 0, 3713, 126.393, 0.368600877948, 0.945944512953
5, 2, 9139, 212.426, 0.352837923511, 0.746484407162
10, 2, 23920, 597.25, 0.341176640338, 0.901941546177
1, 0, 1026, 121.993, 0.683908607506, 0.683908607506
27, 7, 32528, 57.89, 0.297139193479, 0.877439425855
22, 4, 21169, 194.456, 0.286598209964, 0.907176379221
62, 53, 14769, 237.294, 0.30681352693, 0.927835783726
2, 1, 3020, 390.72, 0.272260783836, 0.902358293357
118, 104, 103356, 595.86, 0.261260756955, 0.783959626627
3, 2, 3210, 154.94, 0.208408650393, 0.930241451257
194, 41, 118319, 576.22, 0.266402762343, 0.896924006611
35, 26, 22177, 6302.783, 0.298166964066, 0.885382109131
4, 1, 6641, 439.127, 0.410870224362, 0.859155288238
5, 2, 2071, 723.44, 0.237733608092, 0.800913321103
93, 47, 39426, 208.653, 0.30681352693, 0.812880291344
3, 0, 2040, 462.827, 0.274650741634, 0.973318210976
2, 0, 1006, 2130.35, 0.35815434176, 0.932788887828
4, 1, 6031, 212.473, 0.356339005443, 0.747603885192
1, 0, 1630, 3960.023, 0.439295318779, 0.797456632603
11, 3, 2377, 553.46, 0.300242557942, 0.867969626621
15, 0, 1384, 180.353, 0.397115650205, 0.77623770671
3, 2, 3297, 6546.177, 0.309390337607, 0.932555889929
132, 27, 173883, 410.033, 0.160748291604, 0.731761898726
12, 4, 2513, 268.043, 0.249112133738, 0.829184376054
31, 11, 31489, 521.293, 0.200497057458, 0.872085547822
4, 2, 714, 1310.876, 0.27840170003, 0.950858118946
72, 29, 57399, 674.986, 0.317082208966, 0.945740277742
58, 24, 15946, 388.817, 0.232128987287, 0.993372332889
6, 0, 10885, 4834.863, 0.296079858467, 0.753465765638
196, 83, 55067, 256.717, 0.30681352693, 0.808204206541
0, 2, 4406, 376.744, 0.377343329516, 0.833248649889
2, 0, 1409, 607.483, 0.30681352693, 0.868861967652
1, 0, 1118, 279.927, 0.479978686704, 0.962946778299
7, 3, 2784, 368.6, 0.133181976916, 0.780628971292
14, 3, 1946, 3081.566, 0.338747628243, 0.951183191319
10, 4, 4934, 4057.304, 0.30681352693, 0.755122648507
0, 0, 468, 452.933, 0.30681352693, 0.919222314929
52, 22, 17621, 160.79, 0.330639269412, 0.896674731924
4, 0, 819, 985.817, 0.304240876707, 0.708618911486
26, 17, 15027, 144.287, 0.304240876707, 0.85483728852
2, 1, 3143, 290.24, 0.530172745157, 0.98391725837
3, 0, 454, 466.787, 0.336520874764, 0.977403256765
3, 0, 1825, 1787.833, 0.461386055554, 0.797975795895
24, 3, 5847, 2770.326, 0.30681352693, 0.731954625285
18, 8, 7800, 5955.26, 0.694794883318, 0.837062628018
8, 7, 1501, 836.85, 0.366076591245, 0.951403630615
7, 5, 2189, 7286.573, 0.272260783836, 0.994886687364
0, 1, 729, 1592.333, 0.463999131856, 0.81247467658
5, 2, 936, 210.756, 0.548711395375, 0.987213158595
6, 2, 1057, 786.744, 0.30681352693, 0.866228925601
-1, 0, 1760, 4289.467, 0.32008737443, 0.702093125465
11, 3, 4883, 9252.514, 0.669503965792, 0.892118073569
4, 0, 1608, 6903.993, 0.454348852804, 0.918770410566
4, 4, 519, 514.21, 0.234956588716, 0.957689662568
0, 1, 604, 156.58, 0.559525942843, 0.967027167269
2, 0, 959, 16213.076, 0.2546259103, 0.785326909421
57, 27, 20525, 298.51, 0.372616626533, 0.922810909798
4, 2, 3362, 187.686, 0.352696733732, 0.892068584535
6, 1, 3599, 1071.82, 0.357314697105, 0.730826702682
10, 2, 3542, 6996393.314, 0.5, 0.90043016086
3, 0, 917, 48739.144, 0.406380343845, 0.971564916552
4, 1, 8015, 216.203, 0.305141871691, 0.910368202816
1, 0, 2687, 6015.603, 0.330639269412, 0.97626409406
2, 1, 1793, 235.266, 0.520528525653, 0.701719451704
24, 16, 24163, 425.133, 0.28922477531, 0.856680643874
2, 0, 472, 906.084, 0.456658715367, 0.823090836271
10, 2, 1735, 372.843, 0.299330512094, 0.913919682077
2, 0, 2190, 247.387, 0.380825064629, 0.818150906588
70, 18, 71277, 70.386, 0.222883864426, 0.756809564988
3, 2, 2448, 211.147, 0.279775601601, 0.893015626108
4554, 3191, 905908, 172.134, 0.3003681381, 0.881380004538
17, 3, 6632, 507.083, 0.435344517542, 0.670750889925
6, 2, 13488, 1191.676, 0.465302374631, 0.709977667838
6, 2, 4116, 535.504, 0.29995637601, 0.971755340697
14, 4, 2321, 149962.96, 0.298018461134, 0.838823976356
12, 17, 7610, 977.426, 0.621522116818, 0.726663271537
1, 1, 1481, 287.54, 0.389941835201, 0.997148259419
7, 1, 1750, 2486.327, 0.209593685239, 0.833963486794
61, 26, 21022, 181949.5, 0.593304449533, 0.789995066532
25, 9, 16761, 9357.423, 0.286579790018, 0.671599287652
5, 1, 1550, 281.86, 0.30681352693, 0.996139256111
6, 4, 1812, 1700.973, 0.236818871641, 0.93018822967
62, 22, 22571, 1348.55, 0.37722460401, 0.945230509398
18, 7, 2250, 145.254, 0.524638087596, 0.966625910155
4, 1, 6430, 144.8, 0.33036357686, 0.708323019915
103, 64, 23316, 550.09, 0.304240876707, 0.757521737997
2, 1, 723, 35873.193, 0.30681352693, 0.888297749352
3, 0, 3355, 300.85, 0.310118781152, 0.935858678797
14, 9, 2342, 5339.15, 0.301567948455, 0.897779138936
3, 9, 4703, 610.18, 0.301567948455, 0.725170157924
67, 16, 25978, 687.26, 0.355901273138, 0.948110308019
8, 5, 16683, 111.803, 0.297282788629, 0.995445640698
31, 26, 7744, 591.73, 0.465453355675, 0.916606430835
10, 4, 14053, 486.474, 0.295714317498, 0.928550755129
5, 0, 4321, 1424.32, 0.304240876707, 0.667398683537
3, 0, 846, -1, 0.39690856537, 0.994062465932
3, 1, 2195, 821.734, 0.332875138067, 0.947478971468
70, 32, 69436, 263.55, 0.595600381807, 0.916053123503
26, 6, 45143, 256.437, 0.304240876707, 0.975148775058
1, 0, 1662, 156022.036, 0.25146991119, 0.907660004577
3, 1, 2563, 188.95, 0.404305700059, 0.693412335894
5, 1, 4954, 682.037, 0.415446220307, 0.975665251116
31, 11, 31161, 2376.99, 0.304240876707, 0.924408026554
2, 1, 262, 362.36, 0.32934921332, 0.792437823428
10, 6, 25222, 177.56, 0.355536657829, 0.793552055426
1, 0, 97, 5152.934, 0.634816530597, 0.983400285409
10, 1, 4239, 319.944, 0.381220761825, 0.829305420475
7, 1, 2706, 534.413, 0.204523740537, 0.855179690263
18, 7, 9461, 1115.53, 0.306859615606, 0.783157470753
10, 1, 3128, 3709.78, 0.309390337607, 0.909234057769
8, 3, 833, 7425.65, 0.717230183976, 0.912374718013
37, 18, 21642, 1355.304, 0.231245005879, 0.86329083224
1, 0, 1965, 227.4, 0.284405057544, 0.883347006921
29, 1, 48851, 133.753, 0.304240876707, 0.762191678813
3, 1, 631, 596.093, 0.304240876707, 0.929832870893
6, 0, 3151, 18901.88, 0.294307838924, 0.853825260336
4, 0, 3208, 771.844, 0.399917473004, 0.799408520862
4, 0, 1711, 442.447, 0.304240876707, 0.888471726819
10, 3, 22318, 106.53, 0.273840772334, 0.844731078846
3, 0, 9110, 206.793, 0.275252164634, 0.83734430355
217, 62, 171029, 179.993, 0.21294699296, 0.787834530341
3, 1, 6164, 819.49, 0.205482468343, 0.779108107783
3, 1, 1836, 1810.486, 0.361895996951, 0.905199077672
3, 1, 3094, 464.46, 0.330992788257, 0.702001659763
9, 3, 1857, 224.41, 0.304240876707, 0.921589931584
3, 0, 6578, 296.917, 0.310591155266, 0.980905105281
98, 28, 108141, 129.31, 0.599794640592, 0.774713810883
3, 2, 7012, 272.474, 0.681347567868, 0.961605798944
7, 2, 3035, 642.164, 0.30681352693, 0.854878624929
13, 4, 6635, 2788.144, 0.433981870429, 0.852211919698
4, 0, 2571, 129.59, 0.249007361548, 0.704700096486
0, 2, 2546, 2030.527, 0.349181754128, 0.854564059169
11, 4, 7632, 236204.11, 0.265893000049, 0.956943769758
54, 37, 50663, 674.92, 0.308934599094, 0.970866399111
17, 28, 55282, 274.967, 0.463347469251, 0.950334273217
6, 3, 4159, 674.94, 0.311975726708, 0.896578677249
82, 41, 65697, 112.6, 0.304937999502, 0.719468289218
7, 2, 8994, 308.353, 0.311943295488, 0.929793809505
1, 0, 112, 9060.6, 0.358186561233, 0.892111737307
0, 1, 1169, 1059.2, 0.25773522343, 0.874076878094
14, 4, 799, 275.313, 0.30681352693, 0.980835933441
35, 13, 24731, 2541.397, 0.311862536534, 0.714347079678
10, 11, 6565, 579.75, 0.349015296214, 0.763844139458
1, 0, 5385, 3259.813, 0.276595905958, 0.837364991024
2, 1, 840, 165.893, 0.188058669886, 0.944135552777
1, 0, 884, 305.324, 0.304240876707, 0.792133968536
