Score, FavCount, ViewCount, FATs, PoliteTitle, PoliteBody
4, 1, 1721, 2246.274, 0.30681352693, 0.579070717145
3, 0, 12032, 1022.087, 0.299514203418, 0.589758016866
4, 1, 604, 1232.0, 0.536358248636, 0.533045715594
1, 0, 2023, 504.663, 0.292143536531, 0.411179362325
31, 16, 65827, 475.523, 0.315715535253, 0.398936537553
3, 2, 649, 591.54, 0.429304217838, 0.467697520876
8, 1, 2101, 3315.083, 0.135601734991, 0.436411262592
27, 1, 13110, 349.487, 0.331088756046, 0.337137088136
45, 3, 21637, 187.247, 0.285885624852, 0.54172201357
72, 10, 43624, 291.283, 0.378152697996, 0.658302790092
1, 0, 325, 191.846, 0.335774535332, 0.633418181592
15, 2, 41274, 220.366, 0.391828480065, 0.450750587976
3, 1, 1148, 129.9, 0.30681352693, 0.408187019149
12, 3, 6347, 60.873, 0.423198182221, 0.596935624647
10, 1, 5398, 281.707, 0.226050531374, 0.524929272353
2, 2, 5523, 474.88, 0.413266861482, 0.494279949601
8, 2, 3789, 995.7, 0.208979843452, 0.655859468769
1, 0, 616, 2304.4, 0.282493730182, 0.597570335803
1, 0, 5634, 366.974, 0.241067031078, 0.63966447637
1, 0, 668, 140.073, 0.357749278295, 0.549647232532
9, 3, 6484, 460.854, 0.21735786403, 0.566048758967
332, 167, 78984, 114.396, 0.263689986416, 0.529771491441
0, 0, 158, 4397.86, 0.388815427147, 0.609650746256
57, 9, 92481, 326.897, 0.336885679016, 0.523211145817
3, 1, 2089, 337.21, 0.423163891664, 0.506342251807
0, 0, 485, 1609.623, 0.250389416011, 0.535213359311
9, 4, 4490, 27212.326, 0.222274307648, 0.517581653442
1, 0, 1034, 4748.716, 0.314470506101, 0.343586908509
8, 2, 1493, 263.28, 0.547029820079, 0.570364290569
9, 5, 9777, 383.883, 0.248638048085, 0.399745960375
9, 2, 4284, 166.203, 0.358186561233, 0.434341711559
3, 0, 662, 152.134, 0.346231556572, 0.617043342576
17, 4, 27144, 3541.946, 0.242662550984, 0.386556652039
5, 1, 1961, 5047.456, 0.480892096989, 0.43647031798
0, 0, 830, 19646.37, 0.351804295324, 0.617501703272
10, 3, 9257, 504.024, 0.202581293415, 0.344557257679
90, 43, 64887, 202.304, 0.56805468669, 0.337405650287
2, 1, 312, 213.13, 0.241634492191, 0.446357769936
26, 5, 30374, 64.397, 0.230765308859, 0.564266684762
108, 23, 45514, 91.057, 0.378676608288, 0.633401863729
9, 6, 3539, 187.606, 0.265414485729, 0.589612511069
6, 0, 8822, 106.423, 0.279300259598, 0.636242907309
41, 3, 21110, 91.18, 0.347740889975, 0.5
0, 6, 3591, 388.304, 0.215925152671, 0.578315051786
2, 2, 6951, 968.377, 0.27557932669, 0.460162466942
0, 0, 1574, 315641.64, 0.301740082936, 0.658760718271
7, 4, 1463, 846.417, 0.535379651063, 0.656852160655
26, 10, 12909, 226.67, 0.164615676199, 0.403408090948
13, 7, 3917, 218.076, 0.725086756672, 0.644159485889
14, 7, 6101, 297.29, 0.20015013179, 0.618770237446
9, 3, 5485, 219.12, 0.276921242567, 0.563879011534
9, 4, 3440, 619.34, 0.234755107639, 0.662227336153
3, 0, 6061, 370.156, 0.289500558629, 0.382600204782
36, 6, 6079, 167.437, 0.230666966562, 0.456086764935
12, 6, 6898, 300.707, 0.309418129464, 0.582230537151
20, 3, 11914, 146.44, 0.229802921854, 0.518112563827
2, 0, 1464, 49486.23, 0.352389145877, 0.616384212175
10, 10, 6498, 753.687, 0.288784059301, 0.5
2, 2, 659, 383.263, 0.31461633478, 0.534299256228
6, 2, 9362, 340.583, 0.362688735914, 0.620630941249
14, 5, 9747, 148.374, 0.232840076058, 0.603700762126
5, 0, 10673, 13353.92, 0.374202593419, 0.574240652018
2, 0, 1137, 1531.76, 0.380482334595, 0.485630577172
4, 4, 23981, 1013.52, 0.16850886264, 0.542613031515
2, 1, 832, 345.763, 0.304240876707, 0.402392740862
6, 0, 2985, 220.943, 0.289466098032, 0.462692123099
22, 9, 10288, 123.616, 0.357495861868, 0.357495861868
10, 5, 16057, 11.543, 0.33036357686, 0.442194887345
1, 0, 915, 13.433, 0.33036357686, 0.534566013375
37, 12, 83455, 17.597, 0.30681352693, 0.364337080304
30, 14, 21012, 231.43, 0.556677643072, 0.596276924351
23, 13, 6960, 11702.71, 0.207013198204, 0.3566889313
8, 2, 708, 422.716, 0.47518173161, 0.460074146677
46, 26, 19506, 346.4, 0.315236902811, 0.597479532211
5, 1, 1407, 41196.527, 0.329347375214, 0.598117991312
9, 1, 892, 273.11, 0.30681352693, 0.363698754083
1, 0, 1370, 529.514, 0.478057400701, 0.530908699537
295, 194, 187859, 317.366, 0.347721860973, 0.528003381037
6, 0, 850, 354.62, 0.382774425218, 0.57395292851
3, 1, 5632, 33803.423, 0.319777721467, 0.364067495311
45, 17, 27410, 319.253, 0.322611342383, 0.427703954882
64, 31, 32748, 38.237, 0.313563685391, 0.349711165504
38, 9, 35808, 481.337, 0.418558598092, 0.575800260153
209, 117, 135969, 1739.633, 0.346087468653, 0.39424955069
77, 32, 133221, 1788.963, 0.317906872963, 0.431329330215
32, 18, 10371, 285.854, 0.104667300631, 0.440751140762
3, 0, 2207, 911.99, 0.0917203296387, 0.529657966297
25, 7, 10624, 114.317, 0.304240876707, 0.410968457555
61, 18, 172347, 115.253, 0.309235078256, 0.412179685201
19, 7, 16527, 373.98, 0.365970017557, 0.627261864168
3, 0, 1822, 345557.13, 0.395621269768, 0.542886795392
195, 106, 31174, 530.79, 0.550422417688, 0.351114333993
12, 1, 6495, 1548.05, 0.33036357686, 0.368056786253
14, 2, 11706, 357.817, 0.285194566609, 0.445851880325
30, 11, 12392, 1800.553, 0.332718628692, 0.564683058645
68, 17, 38352, 241.067, 0.468424959798, 0.554792347574
2, 0, 4099, 1778.433, 0.454348852804, 0.483870243616
182, 49, 14248, 653.937, 0.48171152919, 0.588159258522
5, 1, 492, 145.017, 0.246379775827, 0.342945419579
5, 1, 1001, 340.94, 0.5, 0.614195769622
3, 1, 3607, 182.473, 0.220994825128, 0.399712106458
111, 60, 15408, 715.2, 0.182770335338, 0.41059533538
14, 2, 5181, 3649.08, 0.239359433479, 0.61290941712
18, 5, 6307, 208.26, 0.413819711774, 0.343379167142
6, 3, 1460, 1878.283, 0.519428987656, 0.512997018988
2, 0, 765, 247643.19, 0.322669239904, 0.62249047486
6, 2, 966, 281.007, 0.385631099707, 0.636806138447
3, 1, 3026, 314.0, 0.224044707799, 0.611909991704
10, 2, 4300, 86.067, 0.479883683917, 0.589768820772
20, 6, 5044, 815.95, 0.361086903516, 0.51365488357
1, 0, 5664, 1533.91, 0.407125010437, 0.59689352299
2, 0, 2286, 772.5, 0.30681352693, 0.398895393325
4, 2, 1554, 443.933, 0.431927102756, 0.581541656972
2, 0, 2158, 288.073, 0.203286554209, 0.550791322676
10, 6, 9470, 206.263, 0.330758069142, 0.58137846404
11, 11, 7708, 2407.487, 0.28547391142, 0.613824193805
45, 27, 19843, 753.733, 0.282267539034, 0.605984219731
35, 7, 71818, 168.747, 0.376945690617, 0.5
0, 0, 233, 771.596, 0.311455457269, 0.461469931029
11, 5, 22483, 67.563, 0.31539298628, 0.392959226302
49, 12, 8567, 110.807, 0.433340749996, 0.561528789551
71, 27, 16683, 126.41, 0.34111265687, 0.399708472485
0, 0, 209, 378.35, 0.273809180515, 0.452213188676
5, 0, 1856, 4542.564, 0.216723196481, 0.545487256483
34, 13, 21784, 240.257, 0.351709157984, 0.64902577839
-2, 0, 3336, 58.326, 0.392985833467, 0.626564021804
347, 130, 395877, 554.283, 0.30681352693, 0.450870914162
24, 13, 4090, 126.67, 0.304240876707, 0.465197323177
4, 1, 5455, 174.957, 0.288256729326, 0.648649972171
1445, 494, 445238, 18.783, 0.29394557242, 0.430140652803
4, 1, 1338, 618.197, 0.318828142871, 0.456673112965
4, 0, 1478, 389.174, 0.31794729453, 0.590226746458
17, 7, 15598, 434.804, 0.281960662051, 0.395869330356
20, 4, 2248, 176.31, 0.566214480527, 0.477119048406
12, 0, 2241, 1958.593, 0.283104534642, 0.5
26, 7, 3962, 12.887, 0.513127925451, 0.444392988386
17, 5, 27873, 155.907, 0.231070987786, 0.343095566522
4, 0, 1393, 116.577, 0.319516998948, 0.355692898247
14, 15, 6184, 153.35, 0.5, 0.380955095146
114, 27, 160837, 294.403, 0.22500538839, 0.640131028069
95, 27, 89262, 67.487, 0.280844048684, 0.580953786216
0, 0, 1252, 2607.54, 0.203931858077, 0.478999723722
4, 2, 9751, 539.027, 0.306691820627, 0.333560487572
1, 0, 2336, 614.377, 0.338735845251, 0.563667696976
108, 25, 109870, 169.12, 0.358426551034, 0.585395459498
49, 13, 19657, 248.307, 0.299563243415, 0.655230076409
1, 0, 320, 351.623, 0.624978548765, 0.636276092799
19, 3, 7786, 242.034, 0.663540977994, 0.450099670937
142, 98, 60078, 168.433, 0.434490470275, 0.659473180683
256, 55, 134298, 147.764, 0.205964501937, 0.552416285545
1, 1, 1315, 130.04, 0.327857434698, 0.665891092236
32, 7, 18355, 172.147, 0.301777983863, 0.645017463204
2, 4, 2370, 238.697, 0.33005658754, 0.423836519266
15, 6, 13957, 450.093, 0.309989628964, 0.609918832809
381, 73, 463264, 41.043, 0.321333276464, 0.368922867803
2, 0, 6441, 121.116, 0.304668200742, 0.542212211007
8, 1, 3942, 113.91, 0.271171546631, 0.516830048478
9, 2, 3689, 179.337, 0.391110911207, 0.450747182908
3, 2, 3602, 85.006, 0.356954471199, 0.523174010216
21, 1, 13514, 70.84, 0.241627306724, 0.360717979531
114, 444, 62554, 266.997, 0.283395991922, 0.5
22, 12, 27286, 513.35, 0.316596222277, 0.572192980817
23, 12, 37992, 60.947, 0.335957715793, 0.665069181366
1, 1, 1291, 73.726, 0.4010403931, 0.530959605742
3, 0, 6608, 1069.66, 0.298072033009, 0.640581255477
2, 3, 5598, 2626.993, 0.369959195157, 0.486141096311
5, 1, 3923, 412.497, 0.304229277658, 0.628500794069
41, 13, 30499, 550.573, 0.547432485037, 0.5
2, 0, 316, 928.447, 0.253765956786, 0.439452973531
81, 31, 105857, 160.243, 0.575283339544, 0.570319821111
30, 28, 23878, 300.457, 0.208283791276, 0.372855456812
10, 6, 3683, 689.287, 0.399249832271, 0.379217164005
17, 17, 8594, 7139.73, 0.450981596362, 0.353709108908
54, 18, 12125, 498.823, 0.304240876707, 0.555294067968
6, 2, 2386, 174.953, 0.268285551381, 0.508081583967
2, 0, 933, 933.553, 0.249348342109, 0.461590975293
13, 5, 30408, 78702.187, 0.33036357686, 0.423071906207
395, 406, 60289, 400.827, 0.386982895301, 0.592605425589
133, 53, 99207, 241.22, 0.490299081178, 0.37978035285
5, 4, 994, 307.29, 0.184230657919, 0.370785567004
2, 0, 2226, 117.874, 0.421156633038, 0.340359366444
15, 4, 5447, 283.39, 0.25462340452, 0.38195781595
31, 15, 20972, 5982.077, 0.31464308891, 0.601014867058
12, 2, 10361, 365.87, 0.339361082062, 0.570868547135
2, 1, 3513, 3158.6, 0.30681352693, 0.426414285449
8, 4, 7539, 209.79, 0.221829310512, 0.58696839909
4, 4, 468, 578.937, 0.322106132009, 0.556575403737
4, 0, 1250, 291.957, 0.259400633912, 0.425777787672
22, 6, 6071, 424.18, 0.452850065952, 0.615385564659
386, 90, 329232, 252.647, 0.3341249448, 0.3341249448
4, 1, 3625, 212.24, 0.341094409977, 0.412716956254
5, 2, 19114, 929.813, 0.298554787735, 0.443770768348
1, 0, 3695, 167.687, 0.404218172154, 0.480775317245
1, 0, 1778, 504.867, 0.290114687939, 0.544220503555
14, 4, 1875, 86.377, 0.316160018392, 0.564597320604
3, 2, 856, 4946324.384, 0.357314697105, 0.408968191104
1, 2, 2384, 30596.304, 0.251526651695, 0.644883050504
4, 3, 2464, 353.17, 0.22853988065, 0.538840825117
1, 0, 696, 2242.11, 0.337099738682, 0.57038069853
6, 3, 5555, 1411.98, 0.365395872922, 0.606758343562
46, 29, 23997, 196.966, 0.529185212128, 0.406771134828
7, 1, 4124, 4322.693, 0.332574260555, 0.400127978051
2, 1, 5509, 2006.83, 0.338302325813, 0.590718791546
4, 0, 2455, 358.07, 0.364805989996, 0.647124017426
5, 3, 5062, 244.813, 0.147214737417, 0.640162642222
2, 0, 7617, 399.173, 0.29654190236, 0.614397196366
6, 0, 1429, 360.566, 0.320380931028, 0.5
36, 11, 42614, 1235.416, 0.454825984243, 0.448455375647
17, 6, 2919, 1780.626, 0.510284106388, 0.431754463123
1, 0, 5810, 2205.526, 0.304240876707, 0.483561933049
3, 2, 2807, 502.574, 0.299563243415, 0.627625013207
2, 0, 909, 1850.903, 0.363149246008, 0.426009890878
12, 4, 2637, 215.0, 0.211279568263, 0.448632923354
8, 3, 5731, 771.783, 0.250777610745, 0.579293102341
47, 20, 18681, 324.454, 0.280940119808, 0.628559277823
0, 0, 547, 4124.9, 0.319525228615, 0.660358081499
4, 1, 1474, 476.303, 0.332259248737, 0.404268908309
0, 0, 157, 3716.366, 0.405460876811, 0.5
4, 1, 968, 230.474, 0.304464923229, 0.448829391331
0, 0, 1099, 1415.926, 0.31461633478, 0.658757430833
7, 1, 5564, 267.76, 0.304240876707, 0.665899779074
0, 0, 2010, 63999.084, 0.30681352693, 0.379696848352
41, 18, 16467, 221.07, 0.283395991922, 0.359302625235
0, 0, 2879, 468.58, 0.308869139197, 0.575083841383
17, 11, 28379, 290.24, 0.379586481681, 0.471770943404
145, 53, 72296, 521.824, 0.371454768159, 0.631759596134
7, 1, 1725, 796977.473, 0.452091902003, 0.475674568447
3, 0, 1612, 1195.436, 0.270262865694, 0.636535313439
2, 0, 2516, 112.006, 0.235229526546, 0.424721960263
1, 1, 1305, 3268.867, 0.314918572648, 0.58081388944
253, 109, 238000, 193.69, 0.256101021397, 0.631294739229
13, 4, 7344, 120.293, 0.308024438705, 0.402720733564
2, 1, 1614, 1103.473, 0.363467190995, 0.537524753843
2, 1, 2218, 1243.17, 0.317864891241, 0.576719689309
2, 1, 2133, 39404.604, 0.30681352693, 0.511871360657
1, 0, 4600, 313.516, 0.345720741981, 0.342415174184
44, 19, 59938, 160.323, 0.277702213747, 0.415255558
2, 0, 1766, 820.333, 0.280844048684, 0.555704597062
18, 6, 3692, 165.16, 0.355571462202, 0.662984364072
10, 5, 7333, 804.42, 0.230669662221, 0.527213159826
0, 0, 1238, 2084.326, 0.278595915909, 0.653304307079
9, 4, 2536, 135.674, 0.316336463235, 0.375200088072
6, 2, 868, 669.51, 0.30681352693, 0.60268587879
36, 2, 23149, 451.934, 0.287376165455, 0.373630177537
3, 2, 1363, 638.857, 0.34815479561, 0.655954998758
11, 16, 5311, 12544.07, 0.271868802547, 0.461542599914
15, 13, 5386, 232.52, 0.701060887844, 0.627399841884
3, 2, 5575, 9677.397, 0.280844048684, 0.532526919719
3, 5, 3205, 1584.97, 0.569916429096, 0.454003030512
34, 16, 2096, 735.357, 0.271868802547, 0.64249718039
1, 3, 4034, 1430.153, 0.218929060407, 0.617162210843
2, 0, 1054, 769.207, 0.65613733512, 0.488373937517
48, 11, 9104, 345.26, 0.304682433923, 0.634183188136
30, 10, 27264, 658.946, 0.437090032132, 0.628661636703
38, 36, 16313, 310.736, 0.30681352693, 0.505401080991
24, 1, 6720, 7407.193, 0.383961608791, 0.419198095017
12, 10, 16346, 2928.343, 0.42351744416, 0.658390368645
4, 1, 2175, 1086.7, 0.453381649715, 0.473840850423
19, 10, 4157, 41476.373, 0.274877126348, 0.546833289383
2, 2, 1937, -1, 0.296659985811, 0.40946714147
7, 2, 3639, 121.663, 0.30681352693, 0.650763929936
54, 30, 30996, 478.2, 0.370540370326, 0.406867205018
33, 12, 33673, 217.073, 0.305352888057, 0.652677933715
9, 2, 2203, 568.527, 0.371486282654, 0.655057927041
7, 1, 993, 136683.363, 0.302300039626, 0.430263462125
2, 0, 606, 22076.966, 0.306805643694, 0.58630478502
69, 84, 11603, 291.61, 0.3662370278, 0.665387196157
10, 2, 2938, 145.673, 0.36254974639, 0.623782994658
15, 1, 1882, 11062.21, 0.5, 0.584243571433
222, 148, 112297, 372.246, 0.584790128737, 0.554660542638
30, 12, 17971, 444.24, 0.056268681207, 0.461309401578
1, 1, 2696, 301.487, 0.376692908002, 0.614692635847
41, 18, 38485, 2080.743, 0.254538313218, 0.344720100963
1, 0, 1054, 9359.657, 0.26672880445, 0.398862693655
8, 1, 2556, 1737.464, 0.30681352693, 0.512869796807
0, 1, 766, 114985.744, 0.304240876707, 0.60537848527
14, 6, 5127, 425.88, 0.365395872922, 0.589426206528
25, 6, 10271, 464.943, 0.398220804246, 0.558110781567
56, 19, 219704, 152.91, 0.188584078448, 0.515770071806
18, 11, 9170, 319.787, 0.389941835201, 0.661090917307
2, 0, 396, 2617.727, 0.441631609656, 0.581815579271
25, 4, 2539, 1219.623, 0.0638529737861, 0.350747602922
61, 19, 49171, 985.483, 0.276779298755, 0.419173035543
0, 0, 269, 971.024, 0.301005306848, 0.662279928925
3, 0, 411, 530.866, 0.274650741634, 0.656160757007
659, 307, 136344, 193.627, 0.302917405382, 0.478541275397
3, 1, 615, 369.256, 0.205367489933, 0.408153682139
1, 0, 905, 113.384, 0.331834700757, 0.426462289442
8, 2, 5448, 2077.653, 0.263552908119, 0.647210578885
1, 1, 909, 1092.957, 0.137039985887, 0.599945863764
1, 1, 849, 1247.493, 0.251851030188, 0.60015655635
6, 3, 6631, 194.5, 0.304240876707, 0.45721010675
48, 25, 72169, 652.07, 0.311463360357, 0.414331566513
1, 0, 363, 263.66, 0.11435568959, 0.547484695352
6, 2, 8497, 1708.46, 0.30681352693, 0.646308002703
8, 2, 1272, 432.917, 0.304240876707, 0.523461007337
9, 2, 1583, 1756.57, 0.286139119653, 0.638908059025
0, 0, 2046, 209.837, 0.32191287327, 0.655921411846
7, 2, 45589, 203.677, 0.363716830632, 0.638186297319
0, 0, 2686, 115.253, 0.382344964126, 0.590400592109
3, 1, 3011, 199.65, 0.30681352693, 0.40057223234
329, 106, 139347, 216.78, 0.399969871883, 0.351197157573
258, 80, 87892, 184.19, 0.251851030188, 0.540329498705
4, 0, 1213, 7784.153, 0.320205057467, 0.462442806174
0, 0, 234, 174.52, 0.30681352693, 0.555390555707
1, 0, 600, -1, 0.353128448779, 0.426738860905
5, 5, 1433, 8293.886, 0.357052080792, 0.544592853452
7, 0, 2875, 1766.977, 0.244098277396, 0.587939240592
16, 3, 19317, 536.953, 0.214667817341, 0.565413534407
7, 1, 4018, 8543272.427, 0.344922372268, 0.612256231047
33, 10, 8699, 165.797, 0.31872281968, 0.476670327965
6, 7, 1414, 944.68, 0.362840893331, 0.335478533528
5, 1, 2241, 1919.653, 0.641448806163, 0.60936119009
26, 14, 5275, 207.153, 0.24269565121, 0.663473155665
17, 4, 25912, 243.784, 0.43561857445, 0.656697546285
1, 1, 2953, 277.43, 0.317765459616, 0.562613307921
4, 0, 5454, 210.197, 0.489442691737, 0.648974105559
252, 28, 140282, 54.99, 0.211599248316, 0.543381808721
5, 0, 1313, 95.443, 0.220400910983, 0.5
4, 3, 1577, 879.83, 0.360923324, 0.633640715747
3, 0, 1419, 216.14, 0.30681352693, 0.628290611015
94, 54, 118510, 974.93, 0.390691575325, 0.561704696723
6, 2, 1672, 265.2, 0.30681352693, 0.397658920506
2, 1, 1627, 1034.63, 0.166047464783, 0.5
3, 0, 4304, 221.133, 0.303811020827, 0.554697338422
160, 94, 62398, 9.297, 0.249377749783, 0.438434942191
30, 10, 10143, 525.973, 0.1794032895, 0.586689721144
2, 1, 11659, 339.394, 0.267041030339, 0.641153119627
-2, 1, 1950, 168.497, 0.0601367204629, 0.586207438021
49, 23, 19070, 485.396, 0.322159964963, 0.636763553961
2, 0, 1564, 316.197, 0.197363917074, 0.62373502961
1, 0, 1095, 58274.953, 0.387363659354, 0.5
6, 0, 2402, 161.884, 0.269391207239, 0.447920601265
153, 33, 132905, 147.73, 0.238788238676, 0.57184308422
7, 0, 5882, 100177.12, 0.365395872922, 0.572257094594
8, 3, 2885, 624.75, 0.33036357686, 0.509998327944
42, 53, 76016, 1864.757, 0.287020557706, 0.342539680962
5, 0, 4851, 553.32, 0.321753148675, 0.663665898861
9, 6, 5134, 481.28, 0.320200451445, 0.573375024504
14, 2, 5732, 556.94, 0.525386896527, 0.661455006969
16, 7, 9576, 259.803, 0.387535866678, 0.404605790253
8, 5, 3747, 973.447, 0.505615290686, 0.535231463407
1, 0, 8549, 2656.883, 0.348140891825, 0.617415441755
7, 0, 816, 220.007, 0.28112864479, 0.569558795401
169, 47, 32994, 496.813, 0.456850153924, 0.540823137342
20, 21, 24380, 252.036, 0.350005216982, 0.613267014142
0, 0, 938, 997.573, 0.356086734301, 0.656601669541
17, 4, 8887, 863.926, 0.762348657522, 0.342746743822
24, 9, 32665, 136.296, 0.333570860729, 0.576982323294
20, 5, 6531, 249.99, 0.201781272385, 0.464042007406
151, 72, 37944, 285.714, 0.151094105706, 0.442748850503
3, 0, 2889, 111.506, 0.484274381144, 0.506355456465
318, 105, 126183, 489.154, 0.30681352693, 0.651746246409
7, 3, 4098, 1463.92, 0.453735738409, 0.536608015571
5, 1, 2728, 192.754, 0.366846286178, 0.551720870774
3, 0, 1761, 191.006, 0.217461952173, 0.477014570666
56, 18, 103121, 235.857, 0.272260783836, 0.449582297004
54, 21, 59793, 92.586, 0.384074631891, 0.544939551427
10, 1, 2424, 135.577, 0.362709997353, 0.439054001709
26, 7, 43494, 76.724, 0.30681352693, 0.578745128838
80, 26, 53528, 80.873, 0.420140653788, 0.590881673771
16, 1, 4816, 309.724, 0.240965137796, 0.5
0, 0, 1559, 42.243, 0.316057436085, 0.365149872716
8, 2, 1164, 147.84, 0.292207599885, 0.663361393599
4, 0, 699, 431.247, 0.19419858091, 0.646953777933
12, 7, 8193, 404.663, 0.304405797336, 0.46862284933
43, 22, 16854, 349.813, 0.272260783836, 0.374622153634
3, 1, 801, 263.436, 0.349865750741, 0.62881237604
8, 3, 1029, 100.337, 0.5, 0.543496891679
6, 2, 458, 97.39, 0.334269015513, 0.65633762342
71, 22, 8841, 163.83, 0.332615399935, 0.476779629922
37, 14, 21390, 57.436, 0.332283823659, 0.538763748608
173, 92, 123386, 44.676, 0.318395280572, 0.392815551609
32, 14, 15013, 723.86, 0.212212730059, 0.570428960964
7, 4, 4135, 4764.974, 0.203526556748, 0.598442198439
21, 2, 7410, 400.954, 0.30681352693, 0.650610978062
6, 2, 1761, -1, 0.417018382161, 0.564064161597
11, 3, 4994, -1, 0.183702950006, 0.517934772304
0, 0, 1212, 338.257, 0.359283648478, 0.506176823285
2, 1, 8023, 464.82, 0.33036357686, 0.452624188444
5, 2, 2485, 143.66, 0.37892195865, 0.381113264036
5, 0, 624, 202.956, 0.2823639126, 0.452322587385
17, 4, 10023, 3645.573, 0.241926069461, 0.342074677622
14, 8, 4619, 14854.29, 0.322858752966, 0.414296836193
5, 7, 6428, 419.377, 0.367612443539, 0.639889806788
5, 2, 10672, 2795.553, 0.355488811608, 0.360063535565
3, 0, 4821, 380.44, 0.418694482475, 0.418694482475
0, 0, 1834, 725.527, 0.228438485676, 0.360330184973
15, 2, 1927, 448.614, 0.30681352693, 0.357669301987
1, 0, 4143, 294.547, 0.235066451303, 0.647438943584
8, 4, 8989, 630.543, 0.194145536254, 0.343484130078
1, 1, 1308, 601.353, 0.302350421559, 0.424181720124
4, 0, 2638, 235.547, 0.35119666336, 0.568881795382
1, 0, 3209, 956.66, 0.245176277556, 0.617426310314
2, 0, 2367, 484.147, 0.276588532207, 0.389685839047
2, 0, 948, 1755.776, 0.302675981183, 0.554003887717
4, 1, 677, 528.36, 0.30681352693, 0.5
1, 1, 1541, 2727.913, 0.242706078789, 0.552361869179
1, 0, 2560, 836.04, 0.248199117806, 0.555600422087
3, 2, 3069, 154.767, 0.317919260925, 0.574898681596
17, 16, 3791, 185.783, 0.57318888527, 0.57318888527
11, 3, 9264, 1182.48, 0.30681352693, 0.471466847576
2, 0, 1904, 116.203, 0.360979605428, 0.378956524097
1, 0, 837, 1081.047, 0.346918022591, 0.594086504666
298, 101, 272659, 196.047, 0.452163839351, 0.647860569032
10, 4, 9953, 59165.464, 0.330795159584, 0.581609258153
15, 8, 17225, 697.727, 0.390759853, 0.541713178625
22, 11, 9719, 93.413, 0.30681352693, 0.651122944207
17, 4, 4980, 2791.977, 0.290855677573, 0.374251936363
64, 46, 23597, 457.453, 0.475137464715, 0.444490288737
6, 0, 1595, 256.09, 0.382150729385, 0.427215912947
54, 26, 42200, 194.813, 0.30681352693, 0.656516269877
2, 1, 332, 106.063, 0.223318914544, 0.556051858754
2, 0, 1104, 359.987, 0.5, 0.53752253763
34, 12, 74279, 286.65, 0.280745959471, 0.505880182173
79, 12, 27137, 46.597, 0.137523694048, 0.609083968319
218, 65, 44274, 57.89, 0.295734935557, 0.383742405388
36, 21, 18352, 225.043, 0.465187086548, 0.622874650809
74, 113, 744744, 40.67, 0.398210506762, 0.597061487227
1, 0, 927, 260.146, 0.507651416679, 0.475736685622
16, 20, 31681, 182.567, 0.30681352693, 0.425801899392
16, 3, 5962, 182.753, 0.238571348581, 0.647131969529
4, 1, 1662, 645.683, 0.420438049922, 0.507373702305
3, 2, 989, 816.066, 0.509894230088, 0.5
3, 0, 6111, 185.89, 0.308869139197, 0.653741899763
3, 2, 2652, 387.91, 0.23566064619, 0.412973020813
7, 1, 1375, 536.33, 0.337333155953, 0.656768193374
8, 2, 7573, 33555.956, 0.319114908457, 0.528467859133
1, 0, 3505, 1103.12, 0.297940947695, 0.547658156468
15, 21, 2741, 211.02, 0.390284887222, 0.560148548637
4, 2, 741, 146.86, 0.294892682017, 0.583118180318
8, 5, 6169, 817.103, 0.30681352693, 0.606149167738
4, 0, 390, 256.903, 0.276322255806, 0.661374112539
4, 1, 3303, 174.72, 0.419554793935, 0.579689777465
20, 5, 5862, 136.597, 0.157535415089, 0.386034018366
15, 5, 6964, 864.026, 0.291984556913, 0.642232667128
17, 25, 7267, 3220.907, 0.267774666837, 0.579348454206
2, 2, 2092, 3513.923, 0.371284981369, 0.420787644805
-3, 0, 2283, 1350.75, 0.30681352693, 0.626029478398
3, 0, 4607, 828.367, 0.450083322278, 0.5
3, 2, 5710, 300.817, 0.245185708904, 0.556347430805
62, 24, 40530, 583.177, 0.330954172458, 0.5
3, 1, 1855, 591.82, 0.417572044979, 0.371698359016
0, 0, 248, 324.606, 0.629315327696, 0.386759749356
3, 3, 6767, 260.413, 0.189808880055, 0.471884650956
14, 2, 5249, 829.834, 0.315288095324, 0.654639663003
61, 12, 15604, 319.897, 0.301276576545, 0.651824438851
0, 0, 2547, 397.304, 0.19494755835, 0.643920875874
14, 12, 7990, 116583.73, 0.357216873914, 0.623689378471
1, 1, 2532, 514.804, 0.237600953585, 0.447206201441
2, 0, 3174, 286.7, 0.399292961159, 0.470177415713
6, 3, 2609, 469.11, 0.297836679535, 0.644332177259
16, 5, 33607, 301.987, 0.299627845872, 0.417163151205
1, 0, 816, 4191.373, 0.273155630371, 0.600187227083
1, 1, 703, 4184.43, 0.204628835572, 0.586937025323
8, 3, 26584, 706.746, 0.212047204231, 0.472901735787
0, 0, 299, 428.067, 0.519255901205, 0.518418711186
6, 1, 1573, 102.786, 0.36725103403, 0.402344804594
1, 1, 2495, 202.113, 0.349072856335, 0.54698622981
1, 0, 1486, 6495693.946, 0.304240876707, 0.351349133548
16, 1, 6175, 131.54, 0.105699203248, 0.458128034714
15, 9, 18823, 606.247, 0.329739149339, 0.529006604926
188, 73, 101872, 646.416, 0.309588454546, 0.5
135, 114, 77563, 24482.92, 0.311495273428, 0.340329728816
146, 79, 194837, 316.536, 0.294146521189, 0.614010397882
35, 8, 60011, 319.147, 0.276936078096, 0.595954421734
